,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle
8700.0,754.0437773976635,697.851243672926,332.0790675614918,542.0,847.1665108919635,758.0,282.81666580070834,544.0,864.8188874632184,739.533601848795,171.23081994462535,459.0,816.4127117740478,674.1951234326868,106.24854825205045,334.0,694.9740624218783,596.0434736507264,48.58225016015896,249.0,530.3264566891357,449.6283144739064,28.54850743167681,145.0,384.4118156064898,332.0,5.370897439598187,80.0,241.0107492525732,233.31342107041237,1.0,40.0,152.68974804933703,153.36298442814712,25.0,91.94603063297997,86.68009843848098,7.0,42.0,55.665858304663985,3.0,20.663221011558804,30.8379304012755,1.0
8750.0,754.1028720946069,697.900067514218,332.1492499259795,542.0,847.354912422726,758.0,282.9275084647425,544.0,865.2285818743145,740.0,171.29321392360637,459.0,816.7000342317772,674.2839776129116,106.47902730636608,334.0,695.1960801980496,597.4840205179992,48.74875043494945,249.0,531.1503938390691,449.86851413987876,28.585507733388255,145.0,384.93924285346384,332.0,5.423680727089785,80.0,242.01074595008757,233.69780256904977,1.0,40.0,152.853141006207,153.4453649683189,25.0,92.01514293214696,86.85199646803268,7.0,42.0,55.75769588129993,3.0,20.71068548620726,30.9871662960059,1.0
8800.0,754.1619667915504,697.94889135551,332.21943229046724,542.0,847.5433139534883,758.0,283.05820352670986,544.0,866.1249161398835,740.0,171.3556079025874,459.0,816.9873566895066,674.3728317931364,106.70950636068171,334.0,695.4157538625237,598.1659349139193,48.915250709739944,249.0,531.4834171311865,450.2921862588105,28.6225080350997,145.0,385.45627322811646,332.0,5.476464014581383,80.0,242.0807984894921,234.18653511910847,1.0,40.0,153.29417442652738,153.52774550849065,25.0,92.72254998134767,87.25627453098556,7.0,42.0,55.84953345793588,3.0,20.758149960855715,31.0,1.0
8850.0,754.2210614884939,697.997715196802,332.28961465495496,542.0,847.7317154842508,758.0,283.2264237111607,544.0,866.6087063336829,740.0,171.41800188156842,459.0,817.7587270585317,674.4616859733611,106.93998541499734,334.0,695.635427526998,600.0795333441994,49.043133385951066,249.0,531.8164404233038,450.937762422928,28.659508336811143,145.0,385.97195000352514,332.0,5.5292473020729815,80.0,242.15085102889668,235.24158871981012,1.0,40.0,154.4092103735447,153.61012604866244,25.0,93.38757768616657,88.10461926274004,7.0,42.0,55.94137103457182,3.0,20.805614435504168,31.0,1.0
8900.0,754.2801561854374,699.0607239507611,332.3597970194427,542.0,847.9201170150133,758.0,283.39464389561147,544.0,867.0463562360005,740.0,171.48039586054946,459.0,818.4017067039421,674.5505401535859,107.9827165619972,334.0,695.8551011914722,600.4005002570243,49.130982121409694,249.0,532.0762163470947,451.21010945092877,28.69650863852259,145.0,386.51520117480555,332.0,5.582030589564579,80.0,242.22090356830122,236.14508731857342,1.0,40.0,154.94963109952397,153.69250658883422,25.0,94.005094837332,88.27997794316597,7.0,42.0,56.158430244996104,3.0,20.85307891015262,31.0,1.0
8950.0,754.3392508823807,699.2194388560127,332.42997938393046,542.0,848.1036860202654,758.0,283.5628640800623,544.0,867.2888160667522,740.0,171.54278983953049,459.0,818.9788747477708,674.6393943338106,108.22456162179937,334.0,697.3013958017746,600.7214671698491,49.21883085686833,249.0,532.2460356156114,451.44263590535445,28.733508940234035,145.0,387.0514405543399,332.0,5.634813877056177,80.0,242.29095610770577,236.32925666804553,1.0,40.0,155.13501221356287,153.774887129006,25.0,94.1337218942344,88.4553366235919,7.0,42.0,56.596565091263834,3.0,20.90054338480108,31.0,1.0
9000.0,754.3983455793242,699.3781537612642,332.5001617484182,542.0,848.2836976928972,758.0,283.7310842645131,544.0,867.5312758975039,740.0,171.6051838185115,459.0,820.925,674.7282485140353,108.45208279637744,334.0,698.2409442178925,601.0111454139808,49.306679592326965,249.0,532.4158548841282,451.6751623597802,28.77050924194548,145.0,387.51825309992705,332.0,5.687597164547775,80.0,242.36100864711034,236.51342601751767,1.0,40.0,155.28390136093986,153.85726766917776,25.0,94.26234895113679,88.63069530401783,7.0,42.0,57.018515728095046,3.0,20.948007859449532,31.0,1.0
9050.0,754.4574402762677,699.5368686665158,332.5703441129059,542.0,848.4637093655292,758.0,283.8993044489639,544.0,867.7737357282556,740.0,171.66757779749256,459.0,821.659621051472,674.81710269426,108.6796039709555,334.0,698.5631513366561,601.0954481464101,49.39452832778559,249.0,532.585674152645,451.9076888142059,28.807509543656924,145.0,387.9850656455142,332.0,5.740380452039373,80.0,242.43106118651488,236.69759536698982,1.0,40.0,155.43279050831686,153.93964820934954,25.0,94.39097600803919,88.80605398444376,7.0,42.0,57.25230247987471,3.0,20.995472334097986,31.0,1.0
9100.0,754.5165349732112,699.6955835717673,332.6405264773936,542.0,848.6437210381611,758.0,284.058888252149,544.0,868.0433690938142,740.0,171.72997177647358,459.0,822.2616363510616,674.9059568744848,108.90712514553357,334.0,698.8853584554196,601.1797508788395,49.48237706324423,249.0,532.7554934211618,452.24644587593895,28.844509845368368,145.0,389.32321315004157,332.0,5.793163739530971,80.0,242.50111372591945,236.88176471646193,1.0,40.0,155.58167965569385,154.03218919941975,25.0,94.51960306494159,88.9814126648697,7.0,42.0,57.48608923165436,3.0,21.063056488898813,31.0,1.0
9150.0,754.5756296701546,699.8542984770189,332.71070884188134,542.0,848.8237327107929,758.0,284.20559312320916,544.0,868.6926373988689,740.0,171.7923657554546,459.0,822.7675002223035,674.9948110547095,109.0,334.0,699.6739890062734,601.2640536112689,49.57022579870286,249.0,532.9253126896785,452.6551402092962,28.881510147079812,145.0,389.8241671151118,332.0,5.845947027022569,80.0,242.571166265324,237.49461669230146,1.0,40.0,155.73056880307084,154.15256660138388,25.0,94.648230121844,89.07484078776335,7.0,42.0,57.719875983434015,3.0,21.13276225432802,31.0,1.0
9200.0,754.6347243670981,700.0172325324598,332.78089120636906,542.0,849.0053643474888,758.0,284.35229799426935,544.0,869.0380932735603,740.0,171.85475973443562,459.0,823.3515897018832,675.9222381635581,109.0,334.0,701.0841624973755,601.3483563436982,49.65807453416149,249.0,534.1654338498635,453.1581216015818,28.918510448791256,145.0,390.6637304250559,332.0,5.898730314514167,80.0,242.64121880472854,238.6978358513679,1.0,40.0,155.87945795044783,154.272944003348,25.0,94.77685717874638,89.15855494968157,7.0,42.0,57.953662735213676,3.0,21.202468019757227,31.0,1.0
9250.0,754.6938190640416,700.2274053914264,332.8510735708568,542.0,849.2632559826326,758.0,284.4990028653295,544.0,869.1104312160828,740.0,171.91715371341667,459.0,824.0155177026666,676.5936323220111,109.0,334.0,701.3463541533309,601.4326590761277,49.74592326962012,249.0,534.5285415410801,454.0634175762747,28.9555107505027,145.0,391.2679845595976,332.0,5.951513602005765,80.0,242.7112713441331,239.3395408792957,1.0,40.0,156.0164960595943,154.39332140531212,25.0,94.90548423564879,89.24226911159981,7.0,42.0,58.10667013121996,3.0,21.272173785186435,31.0,1.0
9300.0,754.752913760985,700.437578250393,332.9212559353445,542.0,849.5211476177764,758.0,284.6457077363897,544.0,869.1827691586052,740.0,171.9795476923977,459.0,826.212146577381,677.2393557847896,109.0,334.0,701.6085458092863,601.5169618085571,49.83377200507876,249.0,534.8916492322967,454.44001000323635,28.992511052214148,145.0,391.6672515303934,332.0,6.0,80.0,242.78132388353765,239.8076209282978,1.0,40.0,156.10313929422992,154.51369880727626,25.0,95.10132004089216,89.32598327351803,7.0,42.0,58.23970897752371,3.0,21.341879550615644,31.0,1.0
9350.0,754.8120084579285,700.6477511093597,332.9914382998322,542.0,849.7790392529201,758.0,284.7924126074499,544.0,869.2551071011276,740.0,173.0,459.0,827.08002920909,677.8866049757281,109.0,334.0,701.8707374652416,601.6012645409864,49.921620740537385,249.0,535.7206307173808,454.81660243019803,29.06751412709592,145.0,392.4546908315565,332.0,6.0,80.0,242.8513764229422,240.10757678450398,1.0,40.0,156.18978252886558,154.63407620924036,25.0,95.48337823014529,89.40969743543627,7.0,42.0,58.37274782382747,3.0,21.411585316044853,31.0,1.0
9400.0,754.871103154872,700.8579239683263,333.07943469441125,542.0,850.0455539539738,758.0,284.93911747851,544.0,869.32744504365,740.0,173.0,459.0,827.3166598111577,678.2359824312393,109.0,334.0,702.2679397192403,601.6855672734158,50.0,249.0,536.5476155496136,456.2729117894664,29.15216097449683,145.0,394.37541599570585,332.0,6.0,80.0,242.92142896234677,240.2902186708522,1.0,40.0,156.2764257635012,154.7544536112045,25.0,95.8654364193984,89.4934115973545,7.0,42.0,58.50578667013122,3.0,21.48129108147406,31.0,1.0
9450.0,754.9301978518155,701.0522941130113,333.1699062064871,542.0,850.3636612157662,758.0,285.1462278658992,544.0,869.3997829861725,740.0,173.0,459.0,827.5532904132255,678.5220894755076,109.0,334.0,702.7964285714286,601.7698700058452,50.0,249.0,537.1135853866233,456.86336535467575,29.23680782189774,145.0,395.0932596811586,332.0,6.0,80.0,242.9914815017513,240.47286055720045,1.0,40.0,156.36306899813684,154.87483101316863,25.0,96.07112665635877,89.57712575927273,7.0,42.0,58.63882551643498,3.0,21.550996846903267,31.0,1.0
9500.0,754.9892925487588,701.2136937504926,333.2603777185629,542.0,850.6817684775585,758.0,285.3961900298295,544.0,869.4721209286948,740.0,173.0,459.0,827.7899210152932,678.8081965197761,109.0,334.0,703.7696520697327,601.8541727382745,50.0,249.0,537.3985506843063,457.0,29.321454669298653,145.0,395.38634191018633,332.0,6.0,80.0,243.2244245173331,240.65550244354867,1.0,40.0,156.44971223277247,154.99520841513277,25.0,96.18092509473333,89.66083992119097,7.0,42.0,58.77186436273873,3.0,21.620702612332476,31.0,1.0
9550.0,755.0,701.3750933879738,333.35084923063874,542.0,850.9998757393508,758.0,285.64615219375975,544.0,869.5444588712172,740.0,173.0,459.0,828.1212767304892,679.2298838048794,109.0,334.0,704.1020456016512,601.938475470704,50.0,249.0,537.6835159819893,457.0,29.406101516699568,145.0,395.67942413921406,332.0,6.0,80.0,243.4799173640324,240.83814432989692,1.0,40.0,156.5363554674081,155.0,25.0,96.29072353310788,89.7445540831092,7.0,42.0,58.90490320904249,3.0,21.69040837776168,31.0,1.0
9600.0,755.0,701.5364930254551,333.4413207427146,542.0,852.1723949053409,758.0,285.89611435769,544.0,869.6167968137397,740.0,173.0,459.0,829.2411586901763,679.9273269673482,109.0,334.0,704.2271020846817,602.0,50.0,249.0,537.9684812796723,457.0,29.49074836410048,145.0,395.9725063682418,332.0,6.0,80.0,243.7354102107317,241.14834143733611,1.0,40.0,156.62299870204373,155.0,25.0,96.40052197148243,89.82826824502743,7.0,42.0,59.0,3.0,21.76011414319089,31.0,1.0
9650.0,755.0,701.6978926629364,333.5317922547904,542.0,852.4947460540316,758.0,287.1454641569704,544.0,869.6891347562621,740.0,173.0,459.0,830.1404877138248,681.0468924056229,109.0,334.0,704.3521585677124,602.0,50.0,249.0,538.8604875283447,457.0,29.57539521150139,145.0,397.35643083942693,332.0,6.0,80.0,243.990903057431,242.0,1.0,40.0,156.70964193667936,155.0,25.0,96.51032040985699,89.91198240694565,7.0,42.0,59.0,3.0,21.8298199086201,31.0,1.0
9700.0,755.0,701.8592923004177,333.62226376686624,542.0,852.8170972027224,758.0,287.4334006309858,544.0,869.7614726987845,740.0,173.0,459.0,830.4818073943709,681.952205817346,109.0,334.0,704.4772150507431,602.0,50.0,249.0,540.5538269879372,457.0,29.660042058902302,145.0,397.7922756718565,332.0,6.0,80.0,244.533522782526,242.0,1.0,40.0,156.796285171315,155.0,25.0,96.62011884823154,89.99569656886389,7.0,42.0,59.0,3.0,21.899525674049308,31.0,1.0
9750.0,755.0,702.0526632488506,333.71273527894203,542.0,853.0,758.0,287.7213371050012,544.0,869.833810641307,740.0,173.0,459.0,830.823127074917,682.0,109.0,334.0,704.6022715337738,602.0,50.0,249.0,541.398837869719,457.0,29.744688906303214,145.0,398.40466914318506,332.0,6.0,80.0,245.12507790103453,242.0,1.0,40.0,156.88292840595062,155.0,25.0,96.7299172866061,90.95547992366863,7.0,42.0,59.0,3.0,21.969231439478513,31.0,1.0
9800.0,755.0,702.4634430083199,333.8032067910179,542.0,853.0,758.0,288.0,544.0,869.9061485838293,740.0,173.0,459.0,831.9525427655713,682.0,109.0,334.0,704.7273280168044,602.0,50.0,249.0,541.958058456027,457.0,29.829335753704125,145.0,399.0678947216697,332.0,6.0,80.0,245.92278449457808,242.0,1.0,40.0,156.96957164058625,155.0,25.0,96.83971572498065,91.0,7.0,42.0,59.0,3.0,22.0,31.0,1.0
9850.0,755.0,702.8742227677891,333.8936783030937,542.0,853.0,758.0,288.0,544.0,869.9784865263517,740.0,173.0,459.0,834.5128115677028,682.0,109.0,334.0,704.8523844998351,602.0,50.0,249.0,543.0,457.0,29.913982601105037,145.0,399.36308916371183,332.0,6.0,80.0,246.9890495337497,242.0,1.0,40.0,157.2400494276795,155.0,25.0,96.9495141633552,91.0,7.0,42.0,59.0,3.0,22.0,31.0,1.0
9900.0,755.0,703.0,333.98414981516953,542.0,853.0,758.0,288.0,544.0,870.0,740.0,173.0,459.0,835.0,682.0,109.0,334.0,704.9774409828658,602.0,50.0,249.0,543.0,457.0,29.99862944850595,145.0,399.658283605754,332.0,6.0,80.0,247.0,242.0,1.0,40.0,157.61003439704012,155.0,25.0,97.0,91.0,7.0,42.0,59.0,3.0,22.0,31.0,1.0
9950.0,755.0,703.0,334.0,542.0,853.0,758.0,288.0,544.0,870.0,740.0,173.0,459.0,835.0,682.0,109.0,334.0,708.0,602.0,50.0,249.0,543.0,457.0,30.0,145.0,399.9534780477961,332.0,6.0,80.0,247.0,242.0,1.0,40.0,157.98001936640074,155.0,25.0,97.0,91.0,7.0,42.0,59.0,3.0,22.0,31.0,1.0
10000.0,755.0,703.0,334.0,542.0,853.0,758.0,288.0,544.0,870.0,740.0,173.0,459.0,835.0,682.0,109.0,334.0,708.0,602.0,50.0,249.0,543.0,457.0,30.0,145.0,400.0,332.0,6.0,80.0,247.0,242.0,1.0,40.0,159.0,155.0,25.0,97.0,91.0,7.0,42.0,59.0,3.0,22.0,31.0,1.0
